x,y,vx,vy,objet_raquette_2
397,287,15,15,190
412,302,15,15,190
427,317,15,15,190
442,332,15,15,190
457,347,15,15,180
472,362,15,15,180
487,377,15,15,180
502,392,15,15,180
517,407,15,15,170
532,422,15,15,170
547,437,15,15,170
562,452,15,15,170
577,467,15,15,160
592,482,15,15,160
607,467,15,-15,160
622,452,15,-15,160
637,437,15,-15,160
652,422,15,-15,150
667,407,15,-15,150
682,392,15,-15,150
697,377,15,-15,150
712,362,15,-15,150
727,347,15,-15,150
742,332,15,-15,150
757,317,15,-15,150
772,302,15,-15,150
787,287,15,-15,150
802,272,15,-15,150
817,257,15,-15,150
832,242,15,-15,150
847,227,15,-15,150
862,212,15,-15,150
877,197,15,-15,150
892,182,15,-15,150
907,167,15,-15,150
922,152,15,-15,150
907,137,-15,-15,150
892,122,-15,-15,150
877,107,-15,-15,150
862,92,-15,-15,150
847,107,-15,15,150
832,122,-15,15,150
817,137,-15,15,150
802,152,-15,15,150
787,167,-15,15,150
772,182,-15,15,150
757,197,-15,15,150
742,212,-15,15,150
727,227,-15,15,150
712,242,-15,15,150
697,257,-15,15,150
682,272,-15,15,150
667,287,-15,15,150
652,302,-15,15,150
637,317,-15,15,150
622,332,-15,15,150
607,347,-15,15,150
592,362,-15,15,150
577,377,-15,15,150
562,392,-15,15,150
547,407,-15,15,150
532,422,-15,15,150
517,437,-15,15,150
502,452,-15,15,150
487,467,-15,15,150
472,482,-15,15,150
457,467,-15,-15,150
442,452,-15,-15,150
427,437,-15,-15,150
412,422,-15,-15,150
397,407,-15,-15,150
382,392,-15,-15,150
367,377,-15,-15,150
352,362,-15,-15,150
337,347,-15,-15,150
322,332,-15,-15,150
307,317,-15,-15,150
292,302,-15,-15,150
277,287,-15,-15,150
262,272,-15,-15,150
247,257,-15,-15,150
232,242,-15,-15,150
217,227,-15,-15,150
202,212,-15,-15,150
187,197,-15,-15,150
172,182,-15,-15,150
157,167,-15,-15,150
142,152,-15,-15,150
127,137,-15,-15,150
112,122,-15,-15,150
97,107,-15,-15,150
82,92,-15,-15,150
67,107,-15,15,150
52,122,-15,15,150
67,137,15,15,150
82,152,15,15,150
97,167,15,15,150
112,182,15,15,150
127,197,15,15,150
142,212,15,15,150
157,227,15,15,150
172,242,15,15,150
187,257,15,15,150
202,272,15,15,150
217,287,15,15,150
232,302,15,15,150
247,317,15,15,150
262,332,15,15,150
277,347,15,15,150
292,362,15,15,150
307,377,15,15,150
322,392,15,15,150
337,407,15,15,150
352,422,15,15,150
367,437,15,15,150
382,452,15,15,150
397,467,15,15,150
412,482,15,15,150
427,467,15,-15,150
442,452,15,-15,150
457,437,15,-15,150
472,422,15,-15,150
487,407,15,-15,150
502,392,15,-15,150
517,377,15,-15,150
532,362,15,-15,150
547,347,15,-15,150
562,332,15,-15,150
577,317,15,-15,150
592,302,15,-15,150
607,287,15,-15,160
622,272,15,-15,160
637,257,15,-15,160
652,242,15,-15,160
667,227,15,-15,160
682,212,15,-15,160
697,197,15,-15,170
712,182,15,-15,170
727,167,15,-15,170
742,152,15,-15,170
757,137,15,-15,170
772,122,15,-15,180
787,107,15,-15,180
802,92,15,-15,180
817,107,15,15,190
832,122,15,15,190
847,137,15,15,190
862,152,15,15,190
877,167,15,15,190
892,182,15,15,190
907,197,15,15,190
922,212,15,15,190
907,227,-15,15,190
892,242,-15,15,190
877,257,-15,15,190
862,272,-15,15,190
847,287,-15,15,190
832,302,-15,15,190
817,317,-15,15,190
802,332,-15,15,190
787,347,-15,15,190
772,362,-15,15,190
757,377,-15,15,190
742,392,-15,15,190
727,407,-15,15,190
712,422,-15,15,190
697,437,-15,15,190
682,452,-15,15,190
667,467,-15,15,190
652,482,-15,15,190
637,467,-15,-15,190
622,452,-15,-15,190
607,437,-15,-15,190
592,422,-15,-15,190
577,407,-15,-15,190
562,392,-15,-15,190
547,377,-15,-15,190
532,362,-15,-15,190
517,347,-15,-15,190
502,332,-15,-15,190
487,317,-15,-15,190
472,302,-15,-15,190
457,287,-15,-15,190
442,272,-15,-15,190
427,257,-15,-15,190
412,242,-15,-15,190
397,227,-15,-15,190
382,212,-15,-15,190
367,197,-15,-15,190
352,182,-15,-15,190
337,167,-15,-15,190
322,152,-15,-15,190
307,137,-15,-15,190
292,122,-15,-15,190
277,107,-15,-15,190
262,92,-15,-15,190
247,107,-15,15,190
232,122,-15,15,190
217,137,-15,15,190
202,152,-15,15,190
187,167,-15,15,190
172,182,-15,15,190
157,197,-15,15,190
142,212,-15,15,190
127,227,-15,15,190
112,242,-15,15,190
97,257,-15,15,190
82,272,-15,15,190
67,287,-15,15,190
52,302,-15,15,190
67,317,15,15,190
82,332,15,15,190
97,347,15,15,190
112,362,15,15,190
127,377,15,15,190
142,392,15,15,190
157,407,15,15,190
172,422,15,15,190
187,437,15,15,190
202,452,15,15,190
217,467,15,15,190
232,482,15,15,190
247,467,15,-15,190
262,452,15,-15,190
277,437,15,-15,190
292,422,15,-15,190
307,407,15,-15,190
322,392,15,-15,190
337,377,15,-15,190
352,362,15,-15,190
367,347,15,-15,190
382,332,15,-15,190
397,317,15,-15,190
412,302,15,-15,190
427,287,15,-15,190
442,272,15,-15,190
457,257,15,-15,200
472,242,15,-15,200
487,227,15,-15,200
502,212,15,-15,200
517,197,15,-15,210
532,182,15,-15,210
547,167,15,-15,210
562,152,15,-15,210
577,137,15,-15,220
592,122,15,-15,220
607,107,15,-15,220
622,92,15,-15,230
637,107,15,15,230
652,122,15,15,230
667,137,15,15,230
682,152,15,15,240
697,167,15,15,250
712,182,15,15,250
727,197,15,15,250
742,212,15,15,250
757,227,15,15,260
772,242,15,15,260
787,257,15,15,260
802,272,15,15,270
817,287,15,15,270
832,302,15,15,270
847,317,15,15,280
862,332,15,15,280
877,347,15,15,280
892,362,15,15,290
907,377,15,15,290
922,392,15,15,300
907,407,-15,15,300
892,422,-15,15,300
877,437,-15,15,300
862,452,-15,15,300
847,467,-15,15,300
832,482,-15,15,300
817,467,-15,-15,300
802,452,-15,-15,300
787,437,-15,-15,300
772,422,-15,-15,300
757,407,-15,-15,300
742,392,-15,-15,300
727,377,-15,-15,300
712,362,-15,-15,300
697,347,-15,-15,300
682,332,-15,-15,300
667,317,-15,-15,300
652,302,-15,-15,300
637,287,-15,-15,300
622,272,-15,-15,300
607,257,-15,-15,300
592,242,-15,-15,300
577,227,-15,-15,300
562,212,-15,-15,300
547,197,-15,-15,300
532,182,-15,-15,300
517,167,-15,-15,300
502,152,-15,-15,300
487,137,-15,-15,300
472,122,-15,-15,300
457,107,-15,-15,300
442,92,-15,-15,300
427,107,-15,15,300
412,122,-15,15,300
397,137,-15,15,300
382,152,-15,15,300
367,167,-15,15,300
352,182,-15,15,300
337,197,-15,15,300
322,212,-15,15,300
307,227,-15,15,300
292,242,-15,15,300
277,257,-15,15,300
262,272,-15,15,300
247,287,-15,15,300
232,302,-15,15,300
217,317,-15,15,300
202,332,-15,15,300
187,347,-15,15,300
172,362,-15,15,300
157,377,-15,15,300
142,392,-15,15,300
127,407,-15,15,300
112,422,-15,15,300
97,437,-15,15,300
82,452,-15,15,300
67,467,-15,15,300
52,482,-15,15,300
37,467,-15,-15,300
22,452,-15,-15,300
7,437,-15,-15,300
-8,422,-15,-15,300
-23,407,-15,-15,300
-38,392,-15,-15,300
472,272,-15,-15,300
457,257,-15,-15,300
442,242,-15,-15,300
427,227,-15,-15,300
412,212,-15,-15,300
397,197,-15,-15,300
382,182,-15,-15,300
367,167,-15,-15,300
352,152,-15,-15,300
337,137,-15,-15,300
322,122,-15,-15,300
307,107,-15,-15,300
292,92,-15,-15,300
277,107,-15,15,300
262,122,-15,15,300
247,137,-15,15,300
232,152,-15,15,300
217,167,-15,15,300
202,182,-15,15,300
187,197,-15,15,300
172,212,-15,15,300
157,227,-15,15,300
142,242,-15,15,300
127,257,-15,15,300
112,272,-15,15,300
97,287,-15,15,300
82,302,-15,15,300
67,317,-15,15,300
52,332,-15,15,300
67,347,15,15,300
82,362,15,15,300
97,377,15,15,300
112,392,15,15,300
127,407,15,15,300
142,422,15,15,300
157,437,15,15,300
172,452,15,15,300
187,467,15,15,300
202,482,15,15,300
217,467,15,-15,300
232,452,15,-15,300
247,437,15,-15,290
262,422,15,-15,290
277,407,15,-15,290
292,392,15,-15,290
307,377,15,-15,290
322,362,15,-15,290
337,347,15,-15,280
352,332,15,-15,280
367,317,15,-15,280
382,302,15,-15,270
397,287,15,-15,270
412,272,15,-15,270
427,257,15,-15,270
442,242,15,-15,270
457,227,15,-15,270
472,212,15,-15,270
487,197,15,-15,270
502,182,15,-15,270
517,167,15,-15,270
532,152,15,-15,270
547,137,15,-15,270
562,122,15,-15,270
577,107,15,-15,270
592,92,15,-15,270
607,107,15,15,270
622,122,15,15,270
637,137,15,15,270
652,152,15,15,270
667,167,15,15,270
682,182,15,15,270
697,197,15,15,270
712,212,15,15,270
727,227,15,15,270
742,242,15,15,280
757,257,15,15,280
772,272,15,15,280
787,287,15,15,280
802,302,15,15,290
817,317,15,15,290
832,332,15,15,290
847,347,15,15,300
862,362,15,15,300
877,377,15,15,300
892,392,15,15,300
907,407,15,15,310
922,422,15,15,310
937,437,15,15,310
952,452,15,15,310
967,467,15,15,310
982,482,15,15,310
997,467,15,-15,310
1012,452,15,-15,310
502,272,15,-15,310
517,257,15,-15,310
532,242,15,-15,310
547,227,15,-15,310
562,212,15,-15,310
577,197,15,-15,310
592,182,15,-15,310
607,167,15,-15,310
622,152,15,-15,310
637,137,15,-15,310
652,122,15,-15,310
667,107,15,-15,310
682,92,15,-15,310
697,107,15,15,310
712,122,15,15,310
727,137,15,15,310
742,152,15,15,310
757,167,15,15,310
772,182,15,15,310
787,197,15,15,310
802,212,15,15,320
817,227,15,15,320
832,242,15,15,320
847,257,15,15,320
862,272,15,15,320
877,287,15,15,330
892,302,15,15,330
907,317,15,15,330
922,332,15,15,330
907,347,-15,15,330
892,362,-15,15,330
877,377,-15,15,330
862,392,-15,15,330
847,407,-15,15,330
832,422,-15,15,330
817,437,-15,15,330
802,452,-15,15,330
787,467,-15,15,330
772,482,-15,15,330
757,467,-15,-15,330
742,452,-15,-15,330
727,437,-15,-15,330
712,422,-15,-15,330
697,407,-15,-15,330
682,392,-15,-15,330
667,377,-15,-15,330
652,362,-15,-15,330
637,347,-15,-15,330
622,332,-15,-15,330
607,317,-15,-15,330
592,302,-15,-15,330
577,287,-15,-15,330
562,272,-15,-15,330
547,257,-15,-15,330
532,242,-15,-15,330
517,227,-15,-15,330
502,212,-15,-15,330
487,197,-15,-15,330
472,182,-15,-15,330
457,167,-15,-15,330
442,152,-15,-15,330
427,137,-15,-15,330
412,122,-15,-15,330
397,107,-15,-15,330
382,92,-15,-15,330
367,107,-15,15,330
352,122,-15,15,330
337,137,-15,15,330
322,152,-15,15,330
307,167,-15,15,330
292,182,-15,15,330
277,197,-15,15,330
262,212,-15,15,330
247,227,-15,15,330
232,242,-15,15,330
217,257,-15,15,330
202,272,-15,15,330
187,287,-15,15,330
172,302,-15,15,330
157,317,-15,15,330
142,332,-15,15,330
127,347,-15,15,330
112,362,-15,15,330
97,377,-15,15,330
82,392,-15,15,330
67,407,-15,15,330
52,422,-15,15,330
67,437,15,15,330
82,452,15,15,330
97,467,15,15,330
112,482,15,15,330
127,467,15,-15,330
142,452,15,-15,330
157,437,15,-15,330
172,422,15,-15,330
187,407,15,-15,330
202,392,15,-15,330
217,377,15,-15,330
232,362,15,-15,330
247,347,15,-15,330
262,332,15,-15,330
277,317,15,-15,330
292,302,15,-15,330
307,287,15,-15,330
322,272,15,-15,330
337,257,15,-15,320
352,242,15,-15,320
367,227,15,-15,320
382,212,15,-15,320
397,197,15,-15,320
412,182,15,-15,320
427,167,15,-15,320
442,152,15,-15,320
457,137,15,-15,320
472,122,15,-15,320
487,107,15,-15,320
502,92,15,-15,310
517,107,15,15,310
532,122,15,15,310
547,137,15,15,300
562,152,15,15,300
577,167,15,15,300
592,182,15,15,300
607,197,15,15,290
622,212,15,15,290
637,227,15,15,290
652,242,15,15,290
667,257,15,15,290
682,272,15,15,290
697,287,15,15,300
712,302,15,15,300
727,317,15,15,300
742,332,15,15,300
757,347,15,15,310
772,362,15,15,310
787,377,15,15,310
802,392,15,15,320
817,407,15,15,320
832,422,15,15,320
847,437,15,15,330
862,452,15,15,330
877,467,15,15,330
892,482,15,15,340
907,467,15,-15,340
922,452,15,-15,340
937,437,15,-15,350
922,422,-15,-15,350
937,407,15,-15,350
922,392,-15,-15,350
937,377,15,-15,350
922,362,-15,-15,350
937,347,15,-15,350
922,332,-15,-15,350
937,317,15,-15,350
952,302,15,-15,350
967,287,15,-15,350
982,272,15,-15,350
997,257,15,-15,350
1012,242,15,-15,350
502,272,15,-15,350
517,257,15,-15,350
532,242,15,-15,350
547,227,15,-15,350
562,212,15,-15,350
577,197,15,-15,350
592,182,15,-15,350
607,167,15,-15,350
622,152,15,-15,350
637,137,15,-15,350
652,122,15,-15,350
667,107,15,-15,350
682,92,15,-15,350
697,107,15,15,350
712,122,15,15,350
727,137,15,15,350
742,152,15,15,350
757,167,15,15,350
772,182,15,15,350
787,197,15,15,350
802,212,15,15,350
817,227,15,15,350
832,242,15,15,350
847,257,15,15,350
862,272,15,15,350
877,287,15,15,350
892,302,15,15,350
907,317,15,15,350
922,332,15,15,350
907,347,-15,15,350
892,362,-15,15,350
877,377,-15,15,350
862,392,-15,15,350
847,407,-15,15,350
832,422,-15,15,350
817,437,-15,15,350
802,452,-15,15,350
787,467,-15,15,350
772,482,-15,15,350
757,467,-15,-15,350
742,452,-15,-15,350
727,437,-15,-15,350
712,422,-15,-15,350
697,407,-15,-15,350
682,392,-15,-15,350
667,377,-15,-15,350
652,362,-15,-15,350
637,347,-15,-15,350
622,332,-15,-15,350
607,317,-15,-15,350
592,302,-15,-15,350
577,287,-15,-15,350
562,272,-15,-15,350
547,257,-15,-15,350
532,242,-15,-15,350
517,227,-15,-15,350
502,212,-15,-15,350
487,197,-15,-15,350
472,182,-15,-15,350
457,167,-15,-15,350
442,152,-15,-15,350
427,137,-15,-15,350
412,122,-15,-15,350
397,107,-15,-15,350
382,92,-15,-15,350
367,107,-15,15,350
352,122,-15,15,350
337,137,-15,15,350
322,152,-15,15,350
307,167,-15,15,350
292,182,-15,15,350
277,197,-15,15,350
262,212,-15,15,350
247,227,-15,15,350
232,242,-15,15,350
217,257,-15,15,350
202,272,-15,15,350
187,287,-15,15,350
172,302,-15,15,350
157,317,-15,15,350
142,332,-15,15,350
127,347,-15,15,350
112,362,-15,15,350
97,377,-15,15,350
82,392,-15,15,350
67,407,-15,15,350
52,422,-15,15,350
67,437,15,15,350
82,452,15,15,350
97,467,15,15,350
112,482,15,15,350
127,467,15,-15,350
142,452,15,-15,350
157,437,15,-15,350
172,422,15,-15,350
187,407,15,-15,350
202,392,15,-15,350
217,377,15,-15,350
232,362,15,-15,350
247,347,15,-15,350
262,332,15,-15,340
277,317,15,-15,340
292,302,15,-15,340
307,287,15,-15,340
322,272,15,-15,340
337,257,15,-15,330
352,242,15,-15,330
367,227,15,-15,330
382,212,15,-15,320
397,197,15,-15,320
412,182,15,-15,320
427,167,15,-15,320
442,152,15,-15,310
457,137,15,-15,310
472,122,15,-15,310
487,107,15,-15,310
502,92,15,-15,300
517,107,15,15,300
532,122,15,15,300
547,137,15,15,300
562,152,15,15,300
577,167,15,15,300
592,182,15,15,300
607,197,15,15,310
622,212,15,15,310
637,227,15,15,310
652,242,15,15,320
667,257,15,15,320
682,272,15,15,320
697,287,15,15,320
712,302,15,15,330
727,317,15,15,330
742,332,15,15,330
757,347,15,15,340
772,362,15,15,340
787,377,15,15,340
802,392,15,15,350
817,407,15,15,350
832,422,15,15,350
847,437,15,15,360
862,452,15,15,360
877,467,15,15,360
892,482,15,15,370
907,467,15,-15,370
922,452,15,-15,370
907,437,-15,-15,380
892,422,-15,-15,380
877,407,-15,-15,380
862,392,-15,-15,380
847,377,-15,-15,380
832,362,-15,-15,380
817,347,-15,-15,380
802,332,-15,-15,380
787,317,-15,-15,380
772,302,-15,-15,380
757,287,-15,-15,380
742,272,-15,-15,380
727,257,-15,-15,380
712,242,-15,-15,380
697,227,-15,-15,380
682,212,-15,-15,380
667,197,-15,-15,380
652,182,-15,-15,380
637,167,-15,-15,380
622,152,-15,-15,380
607,137,-15,-15,380
592,122,-15,-15,380
577,107,-15,-15,380
562,92,-15,-15,380
547,107,-15,15,380
532,122,-15,15,380
517,137,-15,15,380
502,152,-15,15,380
487,167,-15,15,380
472,182,-15,15,380
457,197,-15,15,380
442,212,-15,15,380
427,227,-15,15,380
412,242,-15,15,380
397,257,-15,15,380
382,272,-15,15,380
367,287,-15,15,380
352,302,-15,15,380
337,317,-15,15,380
322,332,-15,15,380
307,347,-15,15,380
292,362,-15,15,380
277,377,-15,15,380
262,392,-15,15,380
247,407,-15,15,380
232,422,-15,15,380
217,437,-15,15,380
202,452,-15,15,380
187,467,-15,15,380
172,482,-15,15,380
157,467,-15,-15,380
142,452,-15,-15,380
127,437,-15,-15,380
112,422,-15,-15,380
97,407,-15,-15,380
82,392,-15,-15,380
67,377,-15,-15,380
52,362,-15,-15,380
67,347,15,-15,380
82,332,15,-15,380
97,317,15,-15,380
112,302,15,-15,380
127,287,15,-15,380
142,272,15,-15,380
157,257,15,-15,380
172,242,15,-15,380
187,227,15,-15,380
202,212,15,-15,380
217,197,15,-15,380
232,182,15,-15,380
247,167,15,-15,380
262,152,15,-15,380
277,137,15,-15,380
292,122,15,-15,380
307,107,15,-15,380
322,92,15,-15,370
337,107,15,15,370
352,122,15,15,370
367,137,15,15,370
382,152,15,15,370
397,167,15,15,370
412,182,15,15,370
427,197,15,15,370
442,212,15,15,370
457,227,15,15,370
472,242,15,15,370
487,257,15,15,370
502,272,15,15,360
517,287,15,15,360
532,302,15,15,360
547,317,15,15,360
562,332,15,15,350
577,347,15,15,350
592,362,15,15,350
607,377,15,15,340
622,392,15,15,340
637,407,15,15,340
652,422,15,15,330
667,437,15,15,330
682,452,15,15,330
697,467,15,15,320
712,482,15,15,320
727,467,15,-15,320
742,452,15,-15,320
757,437,15,-15,310
772,422,15,-15,310
787,407,15,-15,310
802,392,15,-15,300
817,377,15,-15,300
832,362,15,-15,300
847,347,15,-15,290
862,332,15,-15,290
877,317,15,-15,290
892,302,15,-15,280
907,287,15,-15,280
922,272,15,-15,280
907,257,-15,-15,270
892,242,-15,-15,270
877,227,-15,-15,270
862,212,-15,-15,270
847,197,-15,-15,270
832,182,-15,-15,270
817,167,-15,-15,270
802,152,-15,-15,270
787,137,-15,-15,270
772,122,-15,-15,270
757,107,-15,-15,270
742,92,-15,-15,270
727,107,-15,15,270
712,122,-15,15,270
697,137,-15,15,270
682,152,-15,15,270
667,167,-15,15,270
652,182,-15,15,270
637,197,-15,15,270
622,212,-15,15,270
607,227,-15,15,270
592,242,-15,15,270
577,257,-15,15,270
562,272,-15,15,270
547,287,-15,15,270
532,302,-15,15,270
517,317,-15,15,270
502,332,-15,15,270
487,347,-15,15,270
472,362,-15,15,270
457,377,-15,15,270
442,392,-15,15,270
427,407,-15,15,270
412,422,-15,15,270
397,437,-15,15,270
382,452,-15,15,270
367,467,-15,15,270
352,482,-15,15,270
337,467,-15,-15,270
322,452,-15,-15,270
307,437,-15,-15,270
292,422,-15,-15,270
277,407,-15,-15,270
262,392,-15,-15,270
247,377,-15,-15,270
232,362,-15,-15,270
217,347,-15,-15,270
202,332,-15,-15,270
187,317,-15,-15,270
172,302,-15,-15,270
157,287,-15,-15,270
142,272,-15,-15,270
127,257,-15,-15,270
112,242,-15,-15,270
97,227,-15,-15,270
82,212,-15,-15,270
67,197,-15,-15,270
52,182,-15,-15,270
37,167,-15,-15,270
22,152,-15,-15,270
7,137,-15,-15,270
-8,122,-15,-15,270
-23,107,-15,-15,270
-38,92,-15,-15,270
472,272,-15,-15,270
457,257,-15,-15,270
442,242,-15,-15,270
427,227,-15,-15,270
412,212,-15,-15,270
397,197,-15,-15,270
382,182,-15,-15,270
367,167,-15,-15,270
352,152,-15,-15,270
337,137,-15,-15,270
322,122,-15,-15,270
307,107,-15,-15,270
292,92,-15,-15,270
277,107,-15,15,270
262,122,-15,15,270
247,137,-15,15,270
232,152,-15,15,270
217,167,-15,15,270
202,182,-15,15,270
187,197,-15,15,270
172,212,-15,15,270
157,227,-15,15,270
142,242,-15,15,270
127,257,-15,15,270
112,272,-15,15,270
97,287,-15,15,270
82,302,-15,15,270
67,317,-15,15,270
52,332,-15,15,270
67,347,15,15,270
82,362,15,15,270
97,377,15,15,270
112,392,15,15,270
127,407,15,15,270
142,422,15,15,270
157,437,15,15,270
172,452,15,15,270
187,467,15,15,270
202,482,15,15,270
217,467,15,-15,260
232,452,15,-15,260
247,437,15,-15,260
262,422,15,-15,260
277,407,15,-15,260
292,392,15,-15,250
307,377,15,-15,250
322,362,15,-15,250
337,347,15,-15,250
352,332,15,-15,240
367,317,15,-15,240
382,302,15,-15,240
397,287,15,-15,240
412,272,15,-15,240
427,257,15,-15,240
442,242,15,-15,250
457,227,15,-15,250
472,212,15,-15,250
487,197,15,-15,250
502,182,15,-15,250
517,167,15,-15,260
532,152,15,-15,260
547,137,15,-15,260
562,122,15,-15,270
577,107,15,-15,270
592,92,15,-15,270
607,107,15,15,280
622,122,15,15,280
637,137,15,15,280
652,152,15,15,290
667,167,15,15,290
682,182,15,15,290
697,197,15,15,300
712,212,15,15,300
727,227,15,15,300
742,242,15,15,310
757,257,15,15,310
772,272,15,15,310
787,287,15,15,320
802,302,15,15,320
817,317,15,15,320
832,332,15,15,330
847,347,15,15,330
862,362,15,15,330
877,377,15,15,330
892,392,15,15,340
907,407,15,15,340
922,422,15,15,340
907,437,-15,15,340
